D1,-,1,1.301572,103.774455,-24.471504
D1,-,1,1.301478,103.774498,-17.806537
D1,-,1,1.30132,103.774549,-2.628917
D1,-,1,1.301159,103.774556,6.291611
D1,-,1,1.301041,103.774543,12.727039
D1,-,1,1.300943,103.774521,23.628269
D1,-,1,1.300858,103.774483,30.29305
D1,-,1,1.300768,103.774431,20.691356
D1,-,1,1.300644,103.774384,-13.128789
D1,-,1,1.300522,103.774412,-30.113935
D1,-,1,1.300379,103.774495,-26.694075
D1,-,1,1.300233,103.774569,-21.164678
D1,-,1,1.300082,103.774628,-22.354968
D1,-,1,1.299938,103.774687,33.506006
D1,-,1,1.296225,103.772229,16.162137
D1,-,1,1.296334,103.77226,57.618771
D1,-,1,1.296283,103.77218,47.959829
D1,-,1,1.29624,103.772132,-60.533817
D1,-,1,1.296285,103.772052,72.323645
D1,-,1,1.296256,103.771959,77.379855
D1,-,1,1.296223,103.771813,85.714385
D1,-,1,1.296213,103.771683,82.713908
D1,-,1,1.296195,103.771538,87.7855
D1,-,1,1.296189,103.771392,-87.001894
D1,-,1,1.296195,103.771285,-82.628906
D1,-,1,1.296209,103.771173,89.136696
D1,-,1,1.296208,103.771075,49.621284
D1,-,1,1.296116,103.770967,11.574414
D1,-,1,1.295991,103.770941,16.76064
D1,-,1,1.295853,103.7709,20.394222
D1,-,1,1.295724,103.770852,25.545638
D1,-,1,1.295581,103.770784,31.126334
D1,-,1,1.295441,103.770699,23.478495
D1,-,1,1.29529,103.770633,16.41609
D1,-,1,1.295123,103.770584,13.87151
D1,-,1,1.294972,103.770547,4.112602
D1,-,1,1.294803,103.770535,-0.686519
D1,-,1,1.294712,103.770536,-6.556611
D1,-,1,1.294537,103.770556,-15.115845
D1,-,1,1.294382,103.770598,-24.948792
D1,-,1,1.294235,103.770666,-31.958605
D1,-,1,1.29415,103.770719,-34.158266
D1,-,1,1.294073,103.770771,-36.522195
D1,-,1,1.293999,103.770826,-40.699234
D1,-,1,1.293925,103.77089,-44.997192
D1,-,1,1.293857,103.770958,-59.907041
D1,-,1,1.29381,103.771038,-60.514028
D1,-,1,1.293762,103.771123,-60.363627
D1,-,1,1.293711,103.771214,-59.853604
D1,-,1,1.293661,103.771299,-62.021638
D1,-,1,1.293614,103.771388,-64.972429
D1,-,1,1.293575,103.771472,-67.518389
D1,-,1,1.293511,103.771626,-71.758286
D1,-,1,1.29347,103.771752,-79.907032
D1,-,1,1.293449,103.77187,-83.387466
D1,-,1,1.293437,103.771972,63.535135
D1,-,1,1.293484,103.772068,20.441975
D1,-,1,1.293571,103.7721,28.113017
D1,-,1,1.293677,103.772156,28.188923
D1,-,1,1.293767,103.772204,32.462887
D1,-,1,1.293861,103.772264,45.310042
D1,-,1,1.293954,103.772359,52.175951
D1,-,1,1.294021,103.772444,51.369939
D1,-,1,1.294092,103.772533,44.628186
D1,-,1,1.294174,103.772614,48.673322
D1,-,1,1.294256,103.772708,38.321849
D1,-,1,1.294356,103.772786,27.171294
D1,-,1,1.294468,103.772844,20.95233
D1,-,1,1.294666,103.77292,22.955913
D1,-,1,1.294802,103.772977,30.735354
D1,-,1,1.29491,103.773042,64.868291
D1,-,1,1.294961,103.77315,-86.15509
D1,-,1,1.294951,103.773297,-77.702139
D1,-,1,1.294927,103.773407,-54.628954
D1,-,1,1.294857,103.773506,-41.965354
D1,-,1,1.294768,103.773586,-41.472264
D1,-,1,1.294675,103.773668,-52.830167
D1,-,1,1.294613,103.77375,-46.826555
D1,-,1,1.294533,103.773835,-13.410373
D1,-,1,1.294424,103.773861,21.764577
D1,-,1,1.294327,103.773823,51.420716
D1,-,1,1.294253,103.77373,83.873355
D1,-,1,1.294241,103.773612,-46.520121
D1,-,1,1.294314,103.773535,-43.253584
D1,-,1,1.294385,103.773468,-42.369827
D1,-,1,1.294454,103.773406,-47.958759
D1,-,1,1.294524,103.773328,-86.754214
D1,-,1,1.294529,103.773229,-89.881904
D1,-,1,1.29453,103.773111,-70.039771
D1,-,1,1.294561,103.773026,-78.186148
D1,-,1,1.294579,103.772935,37.920035
D1,-,1,1.294488,103.772864,21.88788
D1,-,1,1.294395,103.772827,28.769808
D1,-,1,1.29427,103.772758,36.797346
D1,-,1,1.294195,103.772702,58.810903
D1,-,1,1.29413,103.772595,53.350094
D1,-,1,1.294074,103.772519,50.224689
D1,-,1,1.294003,103.772434,43.690774
D1,-,1,1.293923,103.772358,24.984745
D1,-,1,1.293838,103.772319,36.403094
D1,-,1,1.293762,103.772262,22.49231
D1,-,1,1.293669,103.772224,12.044147
D1,-,1,1.293564,103.772201,16.430885
D1,-,1,1.293468,103.772173,-54.057293
D1,-,1,1.293393,103.772276,-79.143031
D1,-,1,1.293363,103.772429,-78.489343
D1,-,1,1.293345,103.772522,-73.388299
D1,-,1,1.293317,103.772614,-69.343575
D1,-,1,1.293282,103.772707,-63.081257
D1,-,1,1.293206,103.772856,-58.145093
D1,-,1,1.293128,103.772982,-52.336768
D1,-,1,1.293017,103.773127,-51.937915
D1,-,1,1.292955,103.773206,-47.252397
D1,-,1,1.292882,103.773284,-40.273445
D1,-,1,1.2928,103.773354,-39.556705
D1,-,1,1.292711,103.773427,-42.011894
D1,-,1,1.29263,103.7735,-43.518548
D1,-,1,1.292564,103.773562,-40.974367
D1,-,1,1.292493,103.773625,-43.042616
D1,-,1,1.292365,103.773744,-55.377057
D1,-,1,1.292281,103.773865,-72.209709
D1,-,1,1.292254,103.773951,-85.858591
D1,-,1,1.292245,103.774073,-75.907752
D1,-,1,1.292215,103.774194,80.847246
D1,-,1,1.292231,103.774294,52.883494
D1,-,1,1.292289,103.774371,57.763008
D1,-,1,1.29234,103.774452,55.443687
D1,-,1,1.292403,103.774542,39.231095
D1,-,1,1.292506,103.774627,38.448253
D1,-,1,1.29263,103.774725,38.605781
D1,-,1,1.292762,103.774831,38.002794
D1,-,1,1.292895,103.774935,25.924597
D1,-,1,1.293028,103.774999,0
